Gene,Tissue,Spearmanρ,Cancer
APOBR,Normal,0.8450890438175054,LSCC
APOBR,Tumor,0.7827126620747473,LSCC
APOC1,Normal,-0.06085323122493949,LSCC
APOC1,Tumor,-0.14636028466089343,LSCC
APOC2,Normal,0.0579771661170427,LSCC
APOC2,Tumor,-0.07197636596938319,LSCC
APOD,Normal,0.09941877476774315,LSCC
APOD,Tumor,0.35530214257814363,LSCC
APOE,Normal,0.22319112812917674,LSCC
APOE,Tumor,0.3369154115102842,LSCC
APOH,Normal,-0.041216631145468335,LSCC
APOH,Tumor,0.10020505809979494,LSCC
APOL1,Normal,-0.025149190111483286,LSCC
APOL1,Tumor,0.3427418682592539,LSCC
APOL2,Normal,0.6770966914637663,LSCC
APOL2,Tumor,0.8075490392218507,LSCC
APOL3,Normal,0.6197521944875917,LSCC
APOL3,Tumor,0.7161869921022798,LSCC
APOL6,Normal,0.4389937106918239,LSCC
APOL6,Tumor,0.6830586080586081,LSCC
APOM,Normal,0.04587686216712182,LSCC
APOM,Tumor,0.14937075461811808,LSCC
APOO,Normal,0.07022385660507692,LSCC
APOO,Tumor,0.6638816577649365,LSCC
APOOL,Normal,0.16804597784301328,LSCC
APOOL,Tumor,0.2429531256333299,LSCC
APP,Normal,0.5839272619597465,LSCC
APP,Tumor,0.7405375022626158,LSCC
APPBP2,Normal,0.06270499710592321,LSCC
APPBP2,Tumor,0.3191721590193527,LSCC
APPL1,Normal,0.3538850558104252,LSCC
APPL1,Tumor,0.31362237655644154,LSCC
APPL2,Normal,0.4951937838914796,LSCC
APPL2,Tumor,0.5527642020825593,LSCC
APRT,Normal,0.31430842033016654,LSCC
APRT,Tumor,0.6917333346055388,LSCC
APTX,Normal,-0.02913712074982255,LSCC
APTX,Tumor,0.7700039059895014,LSCC
AQP1,Normal,0.4610066141944401,LSCC
AQP1,Tumor,0.228748082730763,LSCC
AQP3,Normal,0.21019690576652603,LSCC
AQP3,Tumor,0.5133389036435797,LSCC
AQP4,Normal,0.3438584830368967,LSCC
AQP4,Tumor,0.7057044254510129,LSCC
AQP5,Normal,0.8450054004512758,LSCC
AQP5,Tumor,0.6439025619064412,LSCC
AQR,Normal,-0.00911764068427775,LSCC
AQR,Tumor,0.30444475142414534,LSCC
ARAF,Normal,0.05577450339415574,LSCC
ARAF,Tumor,0.6531877951846129,LSCC
ARAP1,Normal,0.37430191814470976,LSCC
ARAP1,Tumor,0.5559202221661197,LSCC
ARAP2,Normal,0.16584185240039012,LSCC
ARAP2,Tumor,0.7529699810416607,LSCC
ARAP3,Normal,0.630531373044829,LSCC
ARAP3,Tumor,0.7251421875446569,LSCC
ARCN1,Normal,0.07947172974039533,LSCC
ARCN1,Tumor,0.5149487814012847,LSCC
ARF1,Normal,0.12205368657265117,LSCC
ARF1,Tumor,0.3612945020816066,LSCC
ARF3,Normal,-0.048219241443108234,LSCC
ARF3,Tumor,0.28527656829543624,LSCC
ARF4,Normal,0.09213663357993288,LSCC
ARF4,Tumor,0.8115788771709204,LSCC
ARF5,Normal,0.21712320602390706,LSCC
ARF5,Tumor,0.6987338877933065,LSCC
ARF6,Normal,0.025033414008597335,LSCC
ARF6,Tumor,0.7976411634132632,LSCC
ARFGAP1,Normal,0.09971242539304413,LSCC
ARFGAP1,Tumor,0.5808739518957158,LSCC
ARFGAP2,Normal,0.3548098110753892,LSCC
ARFGAP2,Tumor,0.5608156868738621,LSCC
ARFGAP3,Normal,0.18053021901724917,LSCC
ARFGAP3,Tumor,0.6947897910771957,LSCC
ARFGEF1,Normal,0.05293520548820973,LSCC
ARFGEF1,Tumor,0.756300239381958,LSCC
ARFGEF2,Normal,0.36048968858266695,LSCC
ARFGEF2,Tumor,0.7264092524317166,LSCC
ARFGEF3,Normal,0.422909366759383,LSCC
ARFGEF3,Tumor,0.8878144745861363,LSCC
ARFIP1,Normal,0.09323480791419905,LSCC
ARFIP1,Tumor,0.4724987291841686,LSCC
ARFIP2,Normal,-0.08435532404535782,LSCC
ARFIP2,Tumor,0.7796259776882258,LSCC
ARFRP1,Normal,0.23723033797778373,LSCC
ARFRP1,Tumor,0.5440913432126077,LSCC
ARG1,Normal,0.6620958751393534,LSCC
ARG1,Tumor,0.1019470433117798,LSCC
ARG2,Normal,0.03746530989824237,LSCC
ARG2,Tumor,0.7415739396871472,LSCC
ARGLU1,Normal,-0.005375159394462678,LSCC
ARGLU1,Tumor,0.3289033696304553,LSCC
ARHGAP1,Normal,0.441962366662446,LSCC
ARHGAP1,Tumor,0.6620763241711981,LSCC
ARHGAP10,Normal,0.3400859733410396,LSCC
ARHGAP10,Tumor,0.7574350925433578,LSCC
ARHGAP12,Normal,0.44695300364844853,LSCC
ARHGAP12,Tumor,0.7333750925909237,LSCC
ARHGAP15,Normal,0.6739756311702073,LSCC
ARHGAP15,Tumor,0.8950432040546077,LSCC
ARHGAP17,Normal,-0.04309504027742658,LSCC
ARHGAP17,Tumor,0.5900140044013833,LSCC
ARHGAP18,Normal,0.5538200339558574,LSCC
ARHGAP18,Tumor,0.8320634867731708,LSCC
ARHGAP21,Normal,0.46514080946783015,LSCC
ARHGAP21,Tumor,0.842040079453921,LSCC
ARHGAP22,Normal,0.13688590296598846,LSCC
ARHGAP22,Tumor,0.4182570593962999,LSCC
ARHGAP23,Normal,0.02075642090813857,LSCC
ARHGAP23,Tumor,0.6619413720502634,LSCC
ARHGAP24,Normal,0.5716236377006472,LSCC
ARHGAP24,Tumor,0.8864690807587147,LSCC
ARHGAP25,Normal,0.5247335910125348,LSCC
ARHGAP25,Tumor,0.8765129827234766,LSCC
ARHGAP26,Normal,0.10268395766354803,LSCC
ARHGAP26,Tumor,0.871623633200604,LSCC
ARHGAP27,Normal,0.22892192986258617,LSCC
ARHGAP27,Tumor,0.6537022438076306,LSCC
ARHGAP28,Normal,0.30051072522982636,LSCC
ARHGAP28,Tumor,0.6551201511224355,LSCC
ARHGAP29,Normal,0.710518045440627,LSCC
ARHGAP29,Tumor,0.6899787552278335,LSCC
ARHGAP30,Normal,0.762029989637561,LSCC
ARHGAP30,Tumor,0.8576287252892495,LSCC
ARHGAP31,Normal,0.4645394810545103,LSCC
ARHGAP31,Tumor,0.72764773690779,LSCC
ARHGAP32,Normal,0.24126085056275087,LSCC
ARHGAP32,Tumor,0.8180571036611507,LSCC
ARHGAP35,Normal,0.4879112225356676,LSCC
ARHGAP35,Tumor,0.7320937344465552,LSCC
ARHGAP39,Normal,0.09069877490930123,LSCC
ARHGAP39,Tumor,0.21198501872659176,LSCC
ARHGAP4,Normal,0.6156435922577186,LSCC
ARHGAP4,Tumor,0.8455705126373051,LSCC
ARHGAP42,Normal,0.43791654776338806,LSCC
ARHGAP42,Tumor,0.7553135747425381,LSCC
ARHGAP44,Normal,0.623465664848463,LSCC
ARHGAP44,Tumor,0.6919889108005373,LSCC
ARHGAP45,Normal,0.5617671495141423,LSCC
ARHGAP45,Tumor,0.8536111349281202,LSCC
ARHGAP5,Normal,0.3502727305566593,LSCC
ARHGAP5,Tumor,0.6443453656863586,LSCC
ARHGAP6,Normal,0.5248780840226854,LSCC
ARHGAP6,Tumor,0.4640220259700668,LSCC
ARHGAP9,Normal,0.5677388125626806,LSCC
ARHGAP9,Tumor,0.7689559575866701,LSCC
ARHGDIA,Normal,-0.10807354694216667,LSCC
ARHGDIA,Tumor,0.4059275772385607,LSCC
ARHGDIB,Normal,0.4822526460282484,LSCC
ARHGDIB,Tumor,0.7862061081269456,LSCC
ARHGEF10,Normal,0.7448713826995921,LSCC
ARHGEF10,Tumor,0.7725189821562968,LSCC
ARHGEF10L,Normal,0.21125919707649704,LSCC
ARHGEF10L,Tumor,0.03749598846864339,LSCC
ARHGEF11,Normal,0.23584871581837227,LSCC
ARHGEF11,Tumor,0.6228243162136672,LSCC
ARHGEF12,Normal,0.524314561283098,LSCC
ARHGEF12,Tumor,0.8170853696876161,LSCC
ARHGEF15,Normal,0.5114546833796915,LSCC
ARHGEF15,Tumor,0.2284527518172378,LSCC
ARHGEF16,Normal,0.06989874615783119,LSCC
ARHGEF16,Tumor,0.890289329027218,LSCC
ARHGEF17,Normal,0.4895151880795876,LSCC
ARHGEF17,Tumor,0.6461141266181182,LSCC
ARHGEF18,Normal,0.24240869847921107,LSCC
ARHGEF18,Tumor,0.6071889602942184,LSCC
ARHGEF19,Normal,-0.04724538619275461,LSCC
ARHGEF19,Tumor,0.5724319159101767,LSCC
ARHGEF2,Normal,0.3629158689448398,LSCC
ARHGEF2,Tumor,0.7879524040889041,LSCC
ARHGEF25,Normal,0.3209718670076726,LSCC
ARHGEF25,Tumor,0.2982653539615565,LSCC
ARHGEF26,Normal,0.7149730881768595,LSCC
ARHGEF26,Tumor,0.8962912153343432,LSCC
ARHGEF28,Normal,0.6033276980809703,LSCC
ARHGEF28,Tumor,0.8884030219021216,LSCC
ARHGEF3,Normal,0.29473068211976466,LSCC
ARHGEF3,Tumor,0.5042727714424533,LSCC
ARHGEF35,Normal,0.14467663569036276,LSCC
ARHGEF35,Tumor,0.5156504525093383,LSCC
ARHGEF37,Normal,0.5704078315211502,LSCC
ARHGEF37,Tumor,0.6413030793102666,LSCC
ARHGEF40,Normal,0.17638984214138642,LSCC
ARHGEF40,Tumor,0.8731050546983682,LSCC
ARHGEF5,Normal,0.4110031427229708,LSCC
ARHGEF5,Tumor,0.8350433945906809,LSCC
ARHGEF6,Normal,0.06547700754975978,LSCC
ARHGEF6,Tumor,0.8361552586914327,LSCC
ARHGEF7,Normal,0.14075114962758317,LSCC
ARHGEF7,Tumor,0.7189610043200733,LSCC
ARID1A,Normal,-0.05987111130376985,LSCC
ARID1A,Tumor,0.5061019177455772,LSCC
ARID1B,Normal,0.06670519813604017,LSCC
ARID1B,Tumor,0.6523669343698496,LSCC
ARID2,Normal,0.10020662649993484,LSCC
ARID2,Tumor,0.7964503129555003,LSCC
ARID3A,Normal,0.2645883755373334,LSCC
ARID3A,Tumor,0.6336753455848029,LSCC
ARID3B,Normal,-0.056643356643356645,LSCC
ARID3B,Tumor,0.13303714673577688,LSCC
ARID4A,Normal,0.13984185069474156,LSCC
ARID4A,Tumor,0.49374565339582915,LSCC
ARID4B,Normal,-0.08004190297294368,LSCC
ARID4B,Tumor,0.48534301256585405,LSCC
ARID5B,Normal,0.3344591787731925,LSCC
ARID5B,Tumor,0.5905475054064611,LSCC
ARIH1,Normal,-0.43306156508451854,LSCC
ARIH1,Tumor,0.6404679565958825,LSCC
ARIH2,Normal,0.08806944409381696,LSCC
ARIH2,Tumor,0.6922747149104004,LSCC
ARL1,Normal,-0.23538081408564362,LSCC
ARL1,Tumor,0.495851077005154,LSCC
ARL11,Normal,0.27910441618306786,LSCC
ARL11,Tumor,0.4954490166325199,LSCC
ARL13B,Normal,0.08209056860742255,LSCC
ARL13B,Tumor,0.6666593448256491,LSCC
ARL14EP,Normal,-0.03481584232899682,LSCC
ARL14EP,Tumor,0.3948288509722103,LSCC
ARL15,Normal,0.35709280063576926,LSCC
ARL15,Tumor,0.5225737612773539,LSCC
ARL2,Normal,0.18823240424147816,LSCC
ARL2,Tumor,0.3971686272092662,LSCC
ARL2BP,Normal,0.12516120176873852,LSCC
ARL2BP,Tumor,0.5263844827421952,LSCC
ARL3,Normal,0.4919300070802087,LSCC
ARL3,Tumor,0.7856183371916888,LSCC
ARL4C,Normal,0.17243283032756718,LSCC
ARL4C,Tumor,0.7901259788900238,LSCC
ARL4D,Normal,-0.14633087277464177,LSCC
ARL4D,Tumor,0.007890222984562607,LSCC
ARL5A,Normal,0.0665913034334087,LSCC
ARL5A,Tumor,0.06483928056961764,LSCC
ARL5B,Normal,-0.04903370299461764,LSCC
ARL5B,Tumor,0.3879695523354959,LSCC
ARL6,Normal,0.6989632626521692,LSCC
ARL6,Tumor,0.6762411043470805,LSCC
ARL6IP1,Normal,0.10389853592100783,LSCC
ARL6IP1,Tumor,0.27515746583392636,LSCC
ARL6IP4,Normal,0.09307861462580524,LSCC
ARL6IP4,Tumor,0.1921945417407047,LSCC
ARL6IP5,Normal,0.2335521206247244,LSCC
ARL6IP5,Tumor,0.744613757722702,LSCC
ARL6IP6,Normal,0.516658298086303,LSCC
ARL6IP6,Tumor,0.36172320824640125,LSCC
ARL8A,Normal,0.19151826030415778,LSCC
ARL8A,Tumor,0.37846836848376103,LSCC
ARL8B,Normal,0.1713036881840841,LSCC
ARL8B,Tumor,0.28216487086417635,LSCC
ARMC1,Normal,0.0984000953663732,LSCC
ARMC1,Tumor,0.3928577382849041,LSCC
ARMC10,Normal,-0.020857566015244012,LSCC
ARMC10,Tumor,0.5974830184724723,LSCC
ARMC2,Normal,0.16848574601999258,LSCC
ARMC2,Tumor,0.017697681482231446,LSCC
ARMC3,Normal,0.44138080764220583,LSCC
ARMC3,Tumor,0.04098010757278238,LSCC
ARMC4,Normal,0.39008801992502895,LSCC
ARMC4,Tumor,0.35246635433141354,LSCC
ARMC5,Normal,-0.13803434417245158,LSCC
ARMC5,Tumor,-0.05995618305744888,LSCC
ARMC6,Normal,0.2616633372965716,LSCC
ARMC6,Tumor,0.8001409973658262,LSCC
ARMC7,Normal,0.1373367895545315,LSCC
ARMC7,Tumor,0.11778136015838575,LSCC
ARMC8,Normal,0.04854027198934934,LSCC
ARMC8,Tumor,0.5619685637844035,LSCC
ARMC9,Normal,-0.01721640435081258,LSCC
ARMC9,Tumor,0.7058980441472081,LSCC
ARMCX1,Normal,0.3575407289672362,LSCC
ARMCX1,Tumor,0.7801975859079521,LSCC
ARMCX2,Normal,0.41679159336902133,LSCC
ARMCX2,Tumor,0.824356284254256,LSCC
ARMCX3,Normal,-0.014413177762525738,LSCC
ARMCX3,Tumor,0.7109363463581237,LSCC
ARMCX4,Normal,0.08265484220953818,LSCC
ARMCX4,Tumor,0.16360321073134032,LSCC
ARMCX5,Normal,0.3903350380962321,LSCC
ARMCX5,Tumor,0.26556727113642575,LSCC
ARMCX6,Normal,0.2969187675070028,LSCC
ARMCX6,Tumor,0.39068825910931176,LSCC
ARMH3,Normal,0.5044720909866222,LSCC
ARMH3,Tumor,0.622900530642964,LSCC
ARMT1,Normal,0.06989152148122572,LSCC
ARMT1,Tumor,0.5908966410808748,LSCC
ARNT,Normal,0.14836703067355417,LSCC
ARNT,Tumor,0.5996646565110939,LSCC
ARNTL,Normal,0.08496942155682198,LSCC
ARNTL,Tumor,0.30048491430640106,LSCC
ARNTL2,Normal,0.018367346938775512,LSCC
ARNTL2,Tumor,0.13297855978344458,LSCC
ARPC1A,Normal,0.13428457898349166,LSCC
ARPC1A,Tumor,0.08634142158964246,LSCC
ARPC1B,Normal,0.5875302532240003,LSCC
ARPC1B,Tumor,0.6576162031876686,LSCC
ARPC2,Normal,0.2919264530578333,LSCC
ARPC2,Tumor,0.4207512837367935,LSCC
ARPC3,Normal,0.30108839753257,LSCC
ARPC3,Tumor,-0.004039374373324911,LSCC
ARPC4,Normal,0.35893638311249293,LSCC
ARPC4,Tumor,0.49928310460956593,LSCC
ARPC5,Normal,0.020857566015244012,LSCC
ARPC5,Tumor,0.21825907189878724,LSCC
ARPC5L,Normal,-0.1278835386338186,LSCC
ARPC5L,Tumor,0.14505511255918527,LSCC
ARPP19,Normal,0.12229165914098905,LSCC
ARPP19,Tumor,0.36575478843664944,LSCC
ARRB1,Normal,0.6649713469945921,LSCC
ARRB1,Tumor,0.6315736203696606,LSCC
ARRB2,Normal,0.6567279557851389,LSCC
ARRB2,Tumor,0.7578191241056713,LSCC
ARRDC1,Normal,-0.04253199983537062,LSCC
ARRDC1,Tumor,0.3230973679730702,LSCC
ARRDC2,Normal,-0.26411290322580644,LSCC
ARRDC2,Tumor,0.18711484593837535,LSCC
ARSA,Normal,0.3522909532272747,LSCC
ARSA,Tumor,0.7025224654493842,LSCC
ARSB,Normal,0.47962287324350683,LSCC
ARSB,Tumor,0.5241742642925872,LSCC
ARSD,Normal,0.5593396669436116,LSCC
ARSD,Tumor,0.7295167279182903,LSCC
ARSH,Normal,0.08529411764705883,LSCC
ARSH,Tumor,-0.08965186074429772,LSCC
ARSI,Normal,-0.01718536577427615,LSCC
ARSI,Tumor,0.3923577047776721,LSCC
ART4,Normal,0.4715201465201465,LSCC
ART4,Tumor,0.33950388744909293,LSCC
ARV1,Normal,0.16979640692598902,LSCC
ARV1,Tumor,0.20102354450777357,LSCC
ARVCF,Normal,0.6273814254235451,LSCC
ARVCF,Tumor,0.7954690521783037,LSCC
AS3MT,Normal,0.3610239947318599,LSCC
AS3MT,Tumor,0.5315367009034166,LSCC
ASAH1,Normal,0.6173969584221364,LSCC
ASAH1,Tumor,0.3804347567216596,LSCC
ASAP1,Normal,0.2986681308697407,LSCC
ASAP1,Tumor,0.40589996356104047,LSCC
ASAP2,Normal,0.20097677981075612,LSCC
ASAP2,Tumor,0.4642898822735602,LSCC
ASAP3,Normal,0.5474610496844196,LSCC
ASAP3,Tumor,0.7091847914106338,LSCC
ASB1,Normal,0.026780953943321167,LSCC
ASB1,Tumor,0.2336930439820649,LSCC
ASB6,Normal,-0.07993952856966556,LSCC
ASB6,Tumor,0.49804596537410145,LSCC
ASB7,Normal,-0.1741654571843251,LSCC
ASB7,Tumor,0.34230990783410137,LSCC
ASB8,Normal,0.10243917486137216,LSCC
ASB8,Tumor,0.4738326662854965,LSCC
ASB9,Normal,0.1205652025876745,LSCC
ASB9,Tumor,0.5095879277775337,LSCC
ASCC1,Normal,0.15283748148683307,LSCC
ASCC1,Tumor,0.3827679175359875,LSCC
ASCC2,Normal,0.16134811978470542,LSCC
ASCC2,Tumor,0.24703060731206353,LSCC
ASCC3,Normal,0.4742638957654603,LSCC
ASCC3,Tumor,0.7465870225880514,LSCC
ASF1A,Normal,0.02688292453852545,LSCC
ASF1A,Tumor,0.7040022102184496,LSCC
ASF1B,Normal,0.09718382942591632,LSCC
ASF1B,Tumor,0.6573561664796491,LSCC
ASH1L,Normal,0.1347043526755164,LSCC
ASH1L,Tumor,0.2162171067082546,LSCC
ASH2L,Normal,0.2909005526857638,LSCC
ASH2L,Tumor,0.7628969104575724,LSCC
ASL,Normal,0.366529518224832,LSCC
ASL,Tumor,0.7783398591938419,LSCC
ASMTL,Normal,0.40367734710833364,LSCC
ASMTL,Tumor,0.7862185258224014,LSCC
ASNA1,Normal,0.05750120110286082,LSCC
ASNA1,Tumor,0.5140342060714753,LSCC
ASNS,Normal,0.19701693103091023,LSCC
ASNS,Tumor,0.6994102908533159,LSCC
ASNSD1,Normal,0.08764593846322277,LSCC
ASNSD1,Tumor,0.08520129663328467,LSCC
ASPA,Normal,0.6640104034967308,LSCC
ASPA,Tumor,0.502214981851439,LSCC
ASPH,Normal,0.28208647906657514,LSCC
ASPH,Tumor,0.9049606066668572,LSCC
ASPM,Normal,-0.03913593179929921,LSCC
ASPM,Tumor,0.0899094236987119,LSCC
ASPN,Normal,0.44342737420077305,LSCC
ASPN,Tumor,0.5040441281545629,LSCC
ASPRV1,Normal,0.0008913378170326554,LSCC
ASPRV1,Tumor,0.6037755102040816,LSCC
ASPSCR1,Normal,0.12703240652186906,LSCC
ASPSCR1,Tumor,0.6799470309716387,LSCC
ASRGL1,Normal,0.5554672542715746,LSCC
ASRGL1,Tumor,0.7882477350024293,LSCC
ASS1,Normal,0.4549595598756696,LSCC
ASS1,Tumor,0.9232399783767228,LSCC
ASTE1,Normal,0.12841011743450767,LSCC
ASTE1,Tumor,0.4524335292888902,LSCC
ASTN2,Normal,-0.052470042772716885,LSCC
ASTN2,Tumor,-0.12119351226384424,LSCC
ASXL1,Normal,0.21810850439882698,LSCC
ASXL1,Tumor,0.32267206477732796,LSCC
ASXL2,Normal,-0.018863630616857596,LSCC
ASXL2,Tumor,0.3295805576537153,LSCC
ATAD1,Normal,-0.035371870774105856,LSCC
ATAD1,Tumor,0.5785250187569343,LSCC
ATAD2,Normal,0.20627099664053752,LSCC
ATAD2,Tumor,0.7674096797340917,LSCC
ATAD2B,Normal,0.005151194419693399,LSCC
ATAD2B,Tumor,0.5376546914744634,LSCC
ATAD3A,Normal,0.12187350990824806,LSCC
ATAD3A,Tumor,0.6858886266384755,LSCC
ATAD3B,Normal,-0.026044474809764195,LSCC
ATAD3B,Tumor,0.2174757281553398,LSCC
ATAD5,Normal,-0.03967806724753276,LSCC
ATAD5,Tumor,0.49510916552286705,LSCC
ATAT1,Normal,-0.03529976989428043,LSCC
ATAT1,Tumor,0.6149456495851077,LSCC
ATE1,Normal,0.2771269573595918,LSCC
ATE1,Tumor,0.4946182463457134,LSCC
ATF1,Normal,-0.172267620020429,LSCC
ATF1,Tumor,0.5206929026644596,LSCC
ATF2,Normal,0.21465236662483952,LSCC
ATF2,Tumor,0.4844593274997261,LSCC
ATF6,Normal,0.09680533982620378,LSCC
ATF6,Tumor,0.2838575438285465,LSCC
ATF6B,Normal,0.10976766239924135,LSCC
ATF6B,Tumor,0.07112654787073391,LSCC
ATF7,Normal,0.01879145173176124,LSCC
ATF7,Tumor,0.36159935979879393,LSCC
ATF7IP,Normal,0.23742540494458653,LSCC
ATF7IP,Tumor,0.5496835902813382,LSCC
ATF7IP2,Normal,0.33058890794739854,LSCC
ATF7IP2,Tumor,0.1658506144393241,LSCC
ATG101,Normal,0.012838203951883828,LSCC
ATG101,Tumor,0.2838320615050444,LSCC
ATG12,Normal,-0.12317306650290792,LSCC
ATG12,Tumor,0.041984623738889365,LSCC
ATG13,Normal,-0.003612338302730294,LSCC
ATG13,Tumor,0.5316921787152435,LSCC
ATG14,Normal,-0.0732073835928187,LSCC
ATG14,Tumor,0.49793744700715464,LSCC
ATG16L1,Normal,-0.06682103392390498,LSCC
ATG16L1,Tumor,0.5898329951318033,LSCC
ATG2A,Normal,0.06030415778636709,LSCC
ATG2A,Tumor,0.42581001648137035,LSCC
ATG2B,Normal,0.32457582117692235,LSCC
ATG2B,Tumor,0.8042689708906815,LSCC
ATG3,Normal,0.17201232529941113,LSCC
ATG3,Tumor,0.4388484925000598,LSCC
ATG4A,Normal,0.06465339739190117,LSCC
ATG4A,Tumor,0.6225766193184524,LSCC
ATG4B,Normal,0.07897265469782899,LSCC
ATG4B,Tumor,0.5145617193975249,LSCC
ATG4C,Normal,0.1530975689051042,LSCC
ATG4C,Tumor,0.5211256871207142,LSCC
ATG5,Normal,-0.12373025850309186,LSCC
ATG5,Tumor,-0.013023171623431966,LSCC
ATG7,Normal,0.7566448723043023,LSCC
ATG7,Tumor,0.7970790819971991,LSCC
ATG9A,Normal,-0.07146701730730413,LSCC
ATG9A,Tumor,0.5333177728132309,LSCC
ATIC,Normal,0.23144335110610198,LSCC
ATIC,Tumor,0.6316556632084369,LSCC
ATL1,Normal,0.5992428457490175,LSCC
ATL1,Tumor,0.840406985052445,LSCC
ATL2,Normal,0.2379727630675866,LSCC
ATL2,Tumor,0.65830213305134,LSCC
ATL3,Normal,0.2356256028104916,LSCC
ATL3,Tumor,0.8386540531786181,LSCC
ATM,Normal,0.35902900697178775,LSCC
ATM,Tumor,0.724599159735917,LSCC
ATN1,Normal,-0.006162626882924538,LSCC
ATN1,Tumor,0.29901778654243716,LSCC
ATOX1,Normal,0.2632156919409024,LSCC
ATOX1,Tumor,0.6473383238043735,LSCC
ATP10A,Normal,-0.23472446404248537,LSCC
ATP10A,Tumor,0.009459783913565426,LSCC
ATP11A,Normal,0.27809325646975425,LSCC
ATP11A,Tumor,0.707290642038651,LSCC
ATP11B,Normal,0.19536248008825977,LSCC
ATP11B,Tumor,0.8051959187173111,LSCC
ATP11C,Normal,0.009182597136367496,LSCC
ATP11C,Tumor,0.6856092181791333,LSCC
ATP12A,Normal,0.15575029588778927,LSCC
ATP12A,Tumor,-0.06458036984352773,LSCC
ATP13A1,Normal,0.2714166507139434,LSCC
ATP13A1,Tumor,0.393418884030219,LSCC
ATP13A2,Normal,-0.14587385384829119,LSCC
ATP13A2,Tumor,0.32203142126415785,LSCC
ATP13A3,Normal,0.09953472914589565,LSCC
ATP13A3,Tumor,0.6997151485705031,LSCC
ATP13A4,Normal,0.39879348336524223,LSCC
ATP13A4,Tumor,0.756313889127059,LSCC
ATP1A1,Normal,-0.03388373327961016,LSCC
ATP1A1,Tumor,0.6117984980975608,LSCC
ATP1B1,Normal,0.1852709454027667,LSCC
ATP1B1,Tumor,0.5527417015403884,LSCC
ATP1B3,Normal,0.14866217051056252,LSCC
ATP1B3,Tumor,0.6273114407385179,LSCC
ATP2A2,Normal,-0.009240361378384092,LSCC
ATP2A2,Tumor,0.6833480998790096,LSCC
ATP2A3,Normal,0.3282170699605143,LSCC
ATP2A3,Tumor,0.757818028804774,LSCC
ATP2B1,Normal,-0.08136430793069714,LSCC
ATP2B1,Tumor,0.8096544628311755,LSCC
ATP2B4,Normal,0.28952891496383304,LSCC
ATP2B4,Tumor,0.7271129360319721,LSCC
ATP2C1,Normal,0.2637214174764296,LSCC
ATP2C1,Tumor,0.7680509112387702,LSCC
ATP2C2,Normal,0.4024475524475524,LSCC
ATP2C2,Tumor,0.5811736393928175,LSCC
ATP5F1A,Normal,-0.040205325309388175,LSCC
ATP5F1A,Tumor,0.5055112559185267,LSCC
ATP5F1B,Normal,0.01436265709165565,LSCC
ATP5F1B,Tumor,0.3174195638151558,LSCC
ATP5F1C,Normal,-0.22327657218446437,LSCC
ATP5F1C,Tumor,0.026662728205283658,LSCC
ATP5F1D,Normal,0.07588077838715256,LSCC
ATP5F1D,Tumor,0.4301066049329789,LSCC
ATP5F1E,Normal,-0.09358844592461989,LSCC
ATP5F1E,Tumor,-0.3369938229238161,LSCC
ATP5IF1,Normal,0.23626222781549164,LSCC
ATP5IF1,Tumor,0.4463021711585546,LSCC
ATP5ME,Normal,-0.004009681031680093,LSCC
ATP5ME,Tumor,0.12523936094201035,LSCC
ATP5MF,Normal,-0.16773977196512407,LSCC
ATP5MF,Tumor,0.13327933583071783,LSCC
ATP5MF-PTCD1,Normal,-0.09824802225192357,LSCC
ATP5MF-PTCD1,Tumor,0.1587264538536942,LSCC
ATP5MG,Normal,-0.043340678394682655,LSCC
ATP5MG,Tumor,0.022435622624253335,LSCC
ATP5MPL,Normal,-0.010548065947361561,LSCC
ATP5MPL,Tumor,0.25125991978431317,LSCC
ATP5PB,Normal,-0.0612433623523462,LSCC
ATP5PB,Tumor,0.20894711896921841,LSCC
ATP5PD,Normal,-0.07360527114501342,LSCC
ATP5PD,Tumor,0.24990294545724623,LSCC
ATP5PF,Normal,-0.059170315143076156,LSCC
ATP5PF,Tumor,0.030871680794243805,LSCC
ATP5PO,Normal,-0.042611450472955906,LSCC
ATP5PO,Tumor,0.1334324120914192,LSCC
ATP6AP1,Normal,0.3833874586157861,LSCC
ATP6AP1,Tumor,0.16642373317328304,LSCC
ATP6AP2,Normal,-0.01793887201135864,LSCC
ATP6AP2,Tumor,0.249207487133537,LSCC
ATP6V0A2,Normal,0.12256708136460184,LSCC
ATP6V0A2,Tumor,0.4706241009079044,LSCC
ATP6V0D1,Normal,0.5534319020080974,LSCC
ATP6V0D1,Tumor,0.48892149180712524,LSCC
ATP6V0D2,Normal,0.8692186088527551,LSCC
ATP6V0D2,Tumor,0.5793042861766564,LSCC
ATP6V1A,Normal,0.4912401112596178,LSCC
ATP6V1A,Tumor,0.511490543435443,LSCC
ATP6V1B1,Normal,0.2589820467434888,LSCC
ATP6V1B1,Tumor,0.3358484095001286,LSCC
ATP6V1B2,Normal,0.7532664569151373,LSCC
ATP6V1B2,Tumor,0.7748911562681605,LSCC
ATP6V1C1,Normal,0.3519224933985815,LSCC
ATP6V1C1,Tumor,0.33176141072908627,LSCC
ATP6V1C2,Normal,-0.0750262395832016,LSCC
ATP6V1C2,Tumor,-0.04954034729315628,LSCC
ATP6V1D,Normal,0.217592810003262,LSCC
ATP6V1D,Tumor,0.15021864014404526,LSCC
