Gene,Delta_Correlation,P_Value,FDR,Cancer
MRPS31,0.47355770335384234,0.0,0.0,LUAD
MRPS33,0.424355100208873,2.3364861464417888e-09,4.616522126705549e-09,LUAD
MRPS34,0.49617704963197906,4.798916098769492e-06,8.115719071540404e-06,LUAD
MRPS35,0.27522889586584387,2.420131559790644e-08,4.5742396392209865e-08,LUAD
MRPS36,0.22322459950005522,0.4167139474631246,0.45419065960901184,LUAD
MRPS5,0.3265290660062504,1.3187507423595664e-23,3.716815275257741e-23,LUAD
MRPS6,-0.0072623487915312035,0.6190661727622953,0.6535670268488589,LUAD
MRPS7,0.25770532938982466,0.005335540268743727,0.0073450389439295395,LUAD
MRPS9,0.6353807394918427,3.0453725360406672e-05,4.913924019896226e-05,LUAD
MRRF,0.4070036968599328,2.693271101118071e-11,5.677203270357644e-11,LUAD
MRTO4,0.6122795251452214,7.633197692307788e-84,3.7003535222614e-83,LUAD
MRVI1,0.04721292254167242,0.21975219312864802,0.2509920870536017,LUAD
MS4A1,0.4128797952936,1.843836623128357e-12,4.029361849239223e-12,LUAD
MS4A6A,0.17998388034172363,0.09777037382715044,0.11758395388896535,LUAD
MSANTD2,0.27739484641948814,2.0708158934378237e-58,8.558067819265023e-58,LUAD
MSH2,0.539894231544783,1.6371797361254725e-11,3.47727849782224e-11,LUAD
MSH3,0.2832914305678313,0.01862316795308269,0.02430022654560368,LUAD
MSH5,-0.034362668234095284,1.599210433748438e-27,4.780522363469699e-27,LUAD
MSH6,0.5942082517481141,8.926150173802402e-29,2.7225028683528913e-28,LUAD
MSI1,0.7674655015022303,7.128073885887722e-08,1.3243682160721203e-07,LUAD
MSI2,0.3840769100185808,5.83228383481097e-44,2.134896036912793e-43,LUAD
MSL1,0.018235699622462423,0.0023446492488149616,0.003339208097668087,LUAD
MSL2,0.26640852092364364,9.859771442756894e-06,1.636624437998211e-05,LUAD
MSL3,-0.09988530089788203,0.02168461398532023,0.02805833960359354,LUAD
MSLN,0.20629421518177854,2.952435831012737e-290,2.6166125131415966e-289,LUAD
MSMO1,0.21479576287846688,0.0424829482292596,0.05328925734636427,LUAD
MSN,0.8010453549679976,0.0,0.0,LUAD
MSR1,-0.04315689034916348,3.806721768428265e-16,9.158530080990173e-16,LUAD
MSRA,0.12100249416037334,1.2245219979610691e-74,5.6580003571384446e-74,LUAD
MSRB1,0.657419162341257,1.270142550180994e-12,2.7859493921218094e-12,LUAD
MSRB2,0.39644006645290375,1.778269162209451e-08,3.3820399891595515e-08,LUAD
MSRB3,0.2720359726579713,0.0,0.0,LUAD
MST1,-0.09689177139138574,0.0,0.0,LUAD
MST1R,0.5168609403045242,0.0,0.0,LUAD
MSTO1,0.6406917346166513,9.537953143213555e-69,4.2377328033385665e-68,LUAD
MT-CO1,-0.13440911790687934,0.07701689193201885,0.09367749890497916,LUAD
MT-CO2,-0.4077312565276804,0.021621513154122394,0.027987492062452345,LUAD
MT-ND1,-0.09071614298648306,0.31122837019331684,0.3471552645569499,LUAD
MT-ND5,0.15535712791876027,0.02369493792694047,0.030545608177251594,LUAD
MT1A,0.3652730786848667,1.1092343626868293e-09,2.220455413784441e-09,LUAD
MT1E,0.36042110356155166,3.70069610292229e-22,1.014037104312049e-21,LUAD
MT1F,0.22926329510676208,0.00036077966781133616,0.0005456446667439829,LUAD
MT1G,0.1530967014957761,0.8159083322950317,0.8353406528809897,LUAD
MT1H,-0.016263083197661565,0.029745794314370428,0.037961551003330644,LUAD
MT1M,0.24933290214370069,2.6707400327264265e-06,4.573540004970229e-06,LUAD
MT1X,0.37485879537089084,3.414002472123251e-05,5.491995980663327e-05,LUAD
MT2A,0.4360940582601634,9.775750978560968e-13,2.1503231815732512e-12,LUAD
MT3,0.6911924013152834,0.0,0.0,LUAD
MTA1,0.36172599351094065,1.4613064996851872e-07,2.671139756557023e-07,LUAD
MTA2,0.028455624077255808,0.10632745537248568,0.1271152690268402,LUAD
MTAP,0.5360801392548612,6.0437337527330055e-22,1.6484251035450463e-21,LUAD
MTCH1,0.4679015413351447,0.09186184619882248,0.11080924702169988,LUAD
MTCH2,0.5244687328292312,7.893811794529298e-207,5.873066038548093e-206,LUAD
MTCL1,0.35231459432706075,2.0409432256881328e-05,3.3203700318934056e-05,LUAD
MTDH,0.4011520210362053,5.0094064422943626e-26,1.4622640569657283e-25,LUAD
MTERF3,0.6671098952036675,2.311094218508175e-80,1.0986435134203087e-79,LUAD
